X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.468956,43.6877899,131042,GO-2015552506,2015-04-02T04:00:00.000Z,2015-04-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,April,3,93,Friday    ,11,2015,April,2,92,Thursday  ,22,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6877899,-79.468956,13089
-79.3764725,43.6508522,131043,GO-20143027148,2014-10-02T04:00:00.000Z,2014-10-02T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,October,2,275,Thursday  ,11,2014,October,2,275,Thursday  ,9,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6508522,-79.3764725,13090
-79.498916599999987,43.6175003,131044,GO-20141964918,2014-04-26T04:00:00.000Z,2014-04-26T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,April,26,116,Saturday  ,20,2014,April,26,116,Saturday  ,12,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6175003,-79.4989166,13091
-79.4170761,43.6551743,131045,GO-2015953284,2015-06-06T04:00:00.000Z,2015-06-07T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,June,7,158,Sunday    ,11,2015,June,6,157,Saturday  ,22,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6551743,-79.4170761,13092
-79.5042496,43.704475399999986,131046,GO-2017572697,2017-04-01T04:00:00.000Z,2017-04-01T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,1,91,Saturday  ,11,2017,April,1,91,Saturday  ,0,Auto Theft,D12,28,Rustic (28),43.7044754,-79.5042496,13093
-79.481384299999988,43.6597595,131047,GO-2016473858,2016-03-18T04:00:00.000Z,2016-03-19T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,March,19,79,Saturday  ,12,2016,March,18,78,Friday    ,16,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6597595,-79.4813843,13094
-79.49023440000002,43.7058067,131048,GO-2015830145,2015-05-18T04:00:00.000Z,2015-05-18T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,May,18,138,Monday    ,21,2015,May,18,138,Monday    ,17,Auto Theft,D12,28,Rustic (28),43.7058067,-79.4902344,13095
-79.4306107,43.6346245,131049,GO-20151428304,2015-08-19T04:00:00.000Z,2015-08-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,19,231,Wednesday ,17,2015,August,19,231,Wednesday ,17,Auto Theft,D14,85,South Parkdale (85),43.6346245,-79.4306107,13096
-79.5034561,43.7015724,131050,GO-20171794926,2017-10-03T04:00:00.000Z,2017-10-03T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,3,276,Tuesday   ,18,2017,October,3,276,Tuesday   ,18,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.7015724,-79.5034561,13097
-79.5391464,43.6949577,131051,GO-20141941838,2014-04-22T04:00:00.000Z,2014-04-23T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,April,23,113,Wednesday ,9,2014,April,22,112,Tuesday   ,19,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.6949577,-79.5391464,13098
-79.394432100000017,43.6402054,131052,GO-2015955231,2015-05-31T04:00:00.000Z,2015-06-07T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,June,7,158,Sunday    ,17,2015,May,31,151,Sunday    ,17,Auto Theft,D14,77,Waterfront Communities-The Island (77),43.6402054,-79.3944321,13099
-79.4236984,43.6518173,131053,GO-20151729647,2015-10-06T04:00:00.000Z,2015-10-07T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,October,7,280,Wednesday ,9,2015,October,6,279,Tuesday   ,23,Auto Theft,D14,81,Trinity-Bellwoods (81),43.6518173,-79.4236984,13100
-79.3886795,43.648201,131054,GO-20143441748,2014-12-06T05:00:00.000Z,2014-12-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,7,341,Sunday    ,14,2014,December,6,340,Saturday  ,22,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.648201,-79.3886795,13101
-79.4543076,43.6471786,131055,GO-2015567513,2015-04-05T04:00:00.000Z,2015-04-06T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,April,6,96,Monday    ,9,2015,April,5,95,Sunday    ,19,Auto Theft,D11,87,High Park-Swansea (87),43.6471786,-79.4543076,13102
-79.387413,43.6684799,131056,GO-20142169092,2014-05-02T04:00:00.000Z,2014-05-28T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,May,28,148,Wednesday ,10,2014,May,2,122,Friday    ,13,Auto Theft,D52,76,Bay Street Corridor (76),43.6684799,-79.387413,13103
-79.5064087,43.677478799999989,131057,GO-20143525965,2014-12-20T05:00:00.000Z,2014-12-21T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,21,355,Sunday    ,10,2014,December,20,354,Saturday  ,15,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6774788,-79.5064087,13104
-79.40522,43.6374741,131058,GO-20151608436,2015-09-15T04:00:00.000Z,2015-09-17T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,17,260,Thursday  ,14,2015,September,15,258,Tuesday   ,22,Auto Theft,D14,82,Niagara (82),43.6374741,-79.40522,13105
-79.3912811,43.6401138,131059,GO-20142735986,2014-08-19T04:00:00.000Z,2014-08-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,19,231,Tuesday   ,22,2014,August,19,231,Tuesday   ,19,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.6401138,-79.3912811,13106
-79.4216537,43.6414757,131060,GO-2015646650,2015-04-18T04:00:00.000Z,2015-04-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,April,19,109,Sunday    ,10,2015,April,18,108,Saturday  ,22,Auto Theft,D14,82,Niagara (82),43.6414757,-79.4216537,13107
-79.5423584,43.6929283,131061,GO-20142893137,2014-09-11T04:00:00.000Z,2014-09-12T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,September,12,255,Friday    ,5,2014,September,11,254,Thursday  ,22,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.6929283,-79.5423584,13108
-79.3844147,43.6573105,131062,GO-20142952585,2014-09-19T04:00:00.000Z,2014-09-21T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,September,21,264,Sunday    ,9,2014,September,19,262,Friday    ,18,Auto Theft,D52,76,Bay Street Corridor (76),43.6573105,-79.3844147,13109
-79.4160004,43.7816391,131063,GO-2015873271,2015-05-25T04:00:00.000Z,2015-05-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,May,25,145,Monday    ,18,2015,May,25,145,Monday    ,8,Auto Theft,D32,50,Newtonbrook East (50),43.7816391,-79.4160004,13110
-79.40522,43.6374741,131064,GO-2015906535,2015-05-26T04:00:00.000Z,2015-05-30T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,May,30,150,Saturday  ,21,2015,May,26,146,Tuesday   ,2,Auto Theft,D14,82,Niagara (82),43.6374741,-79.40522,13111
-79.3957443,43.6377716,131065,GO-20151396063,2015-08-14T04:00:00.000Z,2015-08-14T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,August,14,226,Friday    ,14,2015,August,14,226,Friday    ,1,Auto Theft,D14,77,Waterfront Communities-The Island (77),43.6377716,-79.3957443,13112
-79.3674774,43.6617584,131066,GO-20141587352,2014-02-23T05:00:00.000Z,2014-02-24T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,February,24,55,Monday    ,7,2014,February,23,54,Sunday    ,22,Auto Theft,D51,73,Moss Park (73),43.6617584,-79.3674774,13113
-79.398368800000014,43.7067337,131067,GO-20142943757,2014-09-18T04:00:00.000Z,2014-09-19T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,September,19,262,Friday    ,21,2014,September,18,261,Thursday  ,22,Auto Theft,D53,104,Mount Pleasant West (104),43.7067337,-79.3983688,13114
-79.5190048,43.70673750000001,131068,GO-20171510094,2017-08-20T04:00:00.000Z,2017-08-21T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,August,21,233,Monday    ,9,2017,August,20,232,Sunday    ,19,Auto Theft,D12,113,Weston (113),43.7067375,-79.5190048,13115
-79.3048096,43.7168541,131069,GO-20161286724,2016-07-21T04:00:00.000Z,2016-07-22T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,July,22,204,Friday    ,13,2016,July,21,203,Thursday  ,12,Auto Theft,D54,43,Victoria Village (43),43.7168541,-79.3048096,13116
-79.3807602,43.652126299999985,131070,GO-20151311678,2015-07-30T04:00:00.000Z,2015-07-31T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,31,212,Friday    ,18,2015,July,30,211,Thursday  ,15,Auto Theft,D52,76,Bay Street Corridor (76),43.6521263,-79.3807602,13117
-79.3744125,43.649925199999984,131071,GO-20142646191,2014-08-06T04:00:00.000Z,2014-08-06T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,6,218,Wednesday ,10,2014,August,6,218,Wednesday ,9,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6499252,-79.3744125,13118
-79.5260696,43.6107941,131072,GO-20151557558,2015-09-02T04:00:00.000Z,2015-09-09T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,9,252,Wednesday ,14,2015,September,2,245,Wednesday ,12,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6107941,-79.5260696,13119
-79.4803543,43.6572075,131073,GO-20162184941,2016-12-09T05:00:00.000Z,2016-12-09T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,December,9,344,Friday    ,18,2016,December,9,344,Friday    ,16,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6572075,-79.4803543,13120
-79.4028473,43.651927899999983,130714,GO-20171950791,2017-10-27T04:00:00.000Z,2017-10-28T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,8,2017,October,27,300,Friday    ,9,Auto Theft,D14    ,78,Kensington-Chinatown (78),43.6519279,-79.4028473,13121
-79.6113205,43.710689499999987,130594,GO-20143540442,2014-12-23T05:00:00.000Z,2014-12-23T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,23,357,Tuesday   ,21,2014,December,23,357,Tuesday   ,16,Auto Theft,D23,1,West Humber-Clairville (1),43.7106895,-79.6113205,13122
-79.6190186,43.7210083,130595,GO-20143542042,2014-12-23T05:00:00.000Z,2014-12-24T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,December,24,358,Wednesday ,8,2014,December,23,357,Tuesday   ,23,Auto Theft,D23,1,West Humber-Clairville (1),43.7210083,-79.6190186,13123
-79.5838089,43.7468147,130596,GO-20143568630,2014-12-26T05:00:00.000Z,2014-12-29T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,29,363,Monday    ,16,2014,December,26,360,Friday    ,23,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,13124
-79.4139557,43.638671899999984,130597,GO-201513202,2015-01-02T05:00:00.000Z,2015-01-03T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,3,3,Saturday  ,12,2015,January,2,2,Friday    ,17,Auto Theft,D14,82,Niagara (82),43.6386719,-79.4139557,13125
-79.3437195,43.7758369,130598,GO-201519348,2015-01-04T05:00:00.000Z,2015-01-04T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,4,4,Sunday    ,15,2015,January,4,4,Sunday    ,15,Auto Theft,D33,47,Don Valley Village (47),43.7758369,-79.3437195,13126
-79.170738200000017,43.8048553,130599,GO-201511596,2015-01-03T05:00:00.000Z,2015-01-03T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,3,3,Saturday  ,4,2015,January,3,3,Saturday  ,1,Auto Theft,D42,131,Rouge (131),43.8048553,-79.1707382,13127
-79.2229996,43.7580299,130600,GO-201522744,2015-01-04T05:00:00.000Z,2015-01-05T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,5,5,Monday    ,8,2015,January,4,4,Sunday    ,23,Auto Theft,D43,137,Woburn (137),43.7580299,-79.2229996,13128
-79.3792572,43.6524429,130601,GO-20142684175,2014-08-11T04:00:00.000Z,2014-08-11T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,August,11,223,Monday    ,23,2014,August,11,223,Monday    ,12,Auto Theft,D52,75,Church-Yonge Corridor (75),43.6524429,-79.3792572,13129
-79.402679399999982,43.6374435,130602,GO-201520878,2015-01-02T05:00:00.000Z,2015-01-04T05:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2015,January,4,4,Sunday    ,21,2015,January,2,2,Friday    ,20,Auto Theft,D14,82,Niagara (82),43.6374435,-79.4026794,13130
-79.5955658,43.6867599,130603,GO-201515226,2014-12-27T05:00:00.000Z,2015-01-03T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,3,3,Saturday  ,19,2014,December,27,361,Saturday  ,5,Auto Theft,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,13131
-79.5221329,43.7555389,130604,GO-20143527584,2014-11-30T05:00:00.000Z,2014-12-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,14,348,Sunday    ,16,2014,November,30,334,Sunday    ,12,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7555389,-79.5221329,13132
-79.489654499999986,43.7580605,130605,GO-20143531007,2014-12-22T05:00:00.000Z,2014-12-22T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,22,356,Monday    ,10,2014,December,22,356,Monday    ,10,Auto Theft,D31,27,York University Heights (27),43.7580605,-79.4896545,13133
-79.5580597,43.7600021,130606,GO-20143536155,2014-12-23T05:00:00.000Z,2014-12-23T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,December,23,357,Tuesday   ,7,2014,December,23,357,Tuesday   ,7,Auto Theft,D31,21,Humber Summit (21),43.7600021,-79.5580597,13134
-79.336235,43.7728996,130607,GO-201539255,2015-01-07T05:00:00.000Z,2015-01-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,7,7,Wednesday ,23,2015,January,7,7,Wednesday ,20,Auto Theft,D33,53,Henry Farm (53),43.7728996,-79.336235,13135
-79.2912064,43.8190842,130608,GO-201542821,2015-01-07T05:00:00.000Z,2015-01-08T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,8,8,Thursday  ,14,2015,January,7,7,Wednesday ,23,Auto Theft,D42,130,Milliken (130),43.8190842,-79.2912064,13136
-79.5827103,43.7444992,130609,GO-201571034,2015-01-12T05:00:00.000Z,2015-01-13T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2015,January,13,13,Tuesday   ,10,2015,January,12,12,Monday    ,12,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.7444992,-79.5827103,13137
-79.5990524,43.7181282,130610,GO-201573171,2015-01-13T05:00:00.000Z,2015-01-13T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,13,13,Tuesday   ,16,2015,January,13,13,Tuesday   ,9,Auto Theft,D23,1,West Humber-Clairville (1),43.7181282,-79.5990524,13138
-79.4931412,43.6883087,130611,GO-201535069,2015-01-05T05:00:00.000Z,2015-01-07T05:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2015,January,7,7,Wednesday ,9,2015,January,5,5,Monday    ,9,Auto Theft,D12,115,Mount Dennis (115),43.6883087,-79.4931412,13139
-79.3437195,43.7758369,130612,GO-201577554,2015-01-13T05:00:00.000Z,2015-01-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,14,14,Wednesday ,11,2015,January,13,13,Tuesday   ,6,Auto Theft,D33,47,Don Valley Village (47),43.7758369,-79.3437195,13140
-79.537735,43.650795,130613,GO-201540410,2015-01-08T05:00:00.000Z,2015-01-08T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,8,8,Thursday  ,7,2015,January,8,8,Thursday  ,7,Auto Theft,D22,14,Islington-City Centre West (14),43.650795,-79.537735,13141
-79.4417343,43.6585617,130614,GO-201578761,2015-01-14T05:00:00.000Z,2015-01-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,14,14,Wednesday ,14,2015,January,14,14,Wednesday ,10,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6585617,-79.4417343,13142
-79.5376968,43.6513329,130615,GO-201582428,2015-01-15T05:00:00.000Z,2015-01-15T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,January,15,15,Thursday  ,6,2015,January,15,15,Thursday  ,6,Auto Theft,D22,14,Islington-City Centre West (14),43.6513329,-79.5376968,13143
-79.178802499999989,43.7594261,130616,GO-201583756,2015-01-15T05:00:00.000Z,2015-01-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,15,15,Thursday  ,10,2015,January,15,15,Thursday  ,8,Auto Theft,D43,136,West Hill (136),43.7594261,-79.1788025,13144
-79.3739166,43.655365,130617,GO-2016518676,2016-03-26T04:00:00.000Z,2016-03-27T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,March,27,87,Sunday    ,2,2016,March,26,86,Saturday  ,22,Auto Theft,D51,73,Moss Park (73),43.655365,-79.3739166,13145
-79.4416733,43.6416435,130618,GO-2016536782,2016-03-29T04:00:00.000Z,2016-03-30T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,March,30,90,Wednesday ,6,2016,March,29,89,Tuesday   ,22,Auto Theft,D11,86,Roncesvalles (86),43.6416435,-79.4416733,13146
-79.234993,43.7757454,130619,GO-2016544074,2016-03-27T04:00:00.000Z,2016-03-31T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,March,31,91,Thursday  ,9,2016,March,27,87,Sunday    ,18,Auto Theft,D43,137,Woburn (137),43.7757454,-79.234993,13147
-79.3499756,43.7171021,130620,GO-2016559279,2016-04-02T04:00:00.000Z,2016-04-02T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,2,93,Saturday  ,14,2016,April,2,93,Saturday  ,14,Auto Theft,D33,42,Banbury-Don Mills (42),43.7171021,-79.3499756,13148
-79.2625809,43.8078499,130621,GO-2016563609,2016-04-02T04:00:00.000Z,2016-04-03T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,3,94,Sunday    ,8,2016,April,2,93,Saturday  ,23,Auto Theft,D42,129,Agincourt North (129),43.8078499,-79.2625809,13149
-79.5461655,43.6889381,130622,GO-2016574663,2016-04-04T04:00:00.000Z,2016-04-05T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,5,96,Tuesday   ,4,2016,April,4,95,Monday    ,20,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.6889381,-79.5461655,13150
-79.3175964,43.7518044,130623,GO-2016570639,2016-04-03T04:00:00.000Z,2016-04-04T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,4,95,Monday    ,13,2016,April,3,94,Sunday    ,3,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7518044,-79.3175964,13151
-79.4117661,43.7648163,130624,GO-2016557187,2016-04-01T04:00:00.000Z,2016-04-02T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,2,93,Saturday  ,6,2016,April,1,92,Friday    ,8,Auto Theft,D32,51,Willowdale East (51),43.7648163,-79.4117661,13152
-79.5147705,43.7672119,130625,GO-2016532206,2016-03-28T04:00:00.000Z,2016-03-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,March,29,89,Tuesday   ,13,2016,March,28,88,Monday    ,11,Auto Theft,D31,24,Black Creek (24),43.7672119,-79.5147705,13153
-79.531509400000019,43.7140923,130626,GO-2016587204,2016-04-06T04:00:00.000Z,2016-04-07T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,7,98,Thursday  ,2,2016,April,6,97,Wednesday ,19,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7140923,-79.5315094,13154
-79.4873352,43.7604256,130627,GO-2016543376,2016-03-30T04:00:00.000Z,2016-03-31T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,March,31,91,Thursday  ,7,2016,March,30,90,Wednesday ,17,Auto Theft,D31,27,York University Heights (27),43.7604256,-79.4873352,13155
-79.4149475,43.6505013,130628,GO-2016603107,2016-04-08T04:00:00.000Z,2016-04-09T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,9,100,Saturday  ,13,2016,April,8,99,Friday    ,20,Auto Theft,D14,81,Trinity-Bellwoods (81),43.6505013,-79.4149475,13156
-79.4307022,43.6740456,130629,GO-2016602710,2016-04-08T04:00:00.000Z,2016-04-09T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,9,100,Saturday  ,11,2016,April,8,99,Friday    ,22,Auto Theft,D13,94,Wychwood (94),43.6740456,-79.4307022,13157
-79.448822,43.6492004,130630,GO-2016601586,2016-04-08T04:00:00.000Z,2016-04-09T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,9,100,Saturday  ,7,2016,April,8,99,Friday    ,20,Auto Theft,D11,86,Roncesvalles (86),43.6492004,-79.448822,13158
-79.581115699999984,43.7138481,130631,GO-2016616013,2016-02-10T05:00:00.000Z,2016-04-11T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,April,11,102,Monday    ,15,2016,February,10,41,Wednesday ,19,Auto Theft,D23,1,West Humber-Clairville (1),43.7138481,-79.5811157,13159
-79.4602051,43.7586632,130632,GO-2016601900,2016-04-08T04:00:00.000Z,2016-04-09T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,9,100,Saturday  ,9,2016,April,8,99,Friday    ,23,Auto Theft,D32,34,Bathurst Manor (34),43.7586632,-79.4602051,13160
-79.5614548,43.617733,130633,GO-2016613778,2016-04-10T04:00:00.000Z,2016-04-11T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,April,11,102,Monday    ,9,2016,April,10,101,Sunday    ,7,Auto Theft,D22,14,Islington-City Centre West (14),43.617733,-79.5614548,13161
-79.2954102,43.713859600000013,130634,GO-2016619647,2016-04-11T04:00:00.000Z,2016-04-12T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,12,103,Tuesday   ,8,2016,April,11,102,Monday    ,23,Auto Theft,D41,120,Clairlea-Birchmount (120),43.7138596,-79.2954102,13162
-79.3373184,43.7165565,130635,GO-20152213361,2015-12-26T05:00:00.000Z,2015-12-26T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,26,360,Saturday  ,22,2015,December,26,360,Saturday  ,16,Auto Theft,D54,44,Flemingdon Park (44),43.7165565,-79.3373184,13163
-79.5320358,43.731227899999979,130636,GO-2016619736,2016-04-11T04:00:00.000Z,2016-04-12T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,April,12,103,Tuesday   ,7,2016,April,11,102,Monday    ,20,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7312279,-79.5320358,13164
-79.3127518,43.7731361,130637,GO-2016640068,2016-04-14T04:00:00.000Z,2016-04-15T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,April,15,106,Friday    ,9,2016,April,14,105,Thursday  ,20,Auto Theft,D42,118,Tam O'Shanter-Sullivan (118),43.7731361,-79.3127518,13165
-79.2709198,43.6877594,130638,GO-2016646511,2016-04-16T04:00:00.000Z,2016-04-16T04:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2016,April,16,107,Saturday  ,7,2016,April,16,107,Saturday  ,3,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.6877594,-79.2709198,13166
